id,username,created_at,lng,lat,text
1518417169465298944,BellaInverno,Mon Apr 25 02:30:38 +0000 2022,-117.5621525,34.12167,@wilson6923 I heard…. https://t.co/ir9dOLBHM3
1518417169842941953,candykizzes24,Mon Apr 25 02:30:38 +0000 2022,-73.9487755,40.655138,@StephenAmell What is that?
1518417171495411712,passporttpapi,Mon Apr 25 02:30:39 +0000 2022,-100.0768885,31.1688935,Being in bed is the only thing I’ve been wanting to do lately.
1518417172577628160,HartySZN11,Mon Apr 25 02:30:39 +0000 2022,-90.011008,29.982601,This is fun
1518417171310956544,ZachBadgerhouse,Mon Apr 25 02:30:39 +0000 2022,-87.732013,41.8335845,Happy place 🤝🏾 https://t.co/kGBgJzH7EI
1518417172329947136,jkimmey,Mon Apr 25 02:30:39 +0000 2022,-117.1911905,34.257528,Had such a great time at the @UC_PPFP retreat this weekend! So great to see many familiar faces and had such fun me… https://t.co/xt8fQCBZH5
1518417173248679937,KodakZach_,Mon Apr 25 02:30:39 +0000 2022,-86.27053950000001,45.001180000000005,@abrvxasgg My dawg appreciate you Brax 💪🏾💪🏾
1518417172883812354,LandonHay28,Mon Apr 25 02:30:39 +0000 2022,-94.587189,39.251999,Date Night ❤️⛳️ https://t.co/Wxo4w2eiE2
1518417174913642498,KeeKeeSage_1,Mon Apr 25 02:30:39 +0000 2022,-118.4119065,34.0207895,@Michaela3569100 @gates_mcfadden @johndelancie @PlanetComicon Beautiful photos.
1518417175735906305,queeeennm,Mon Apr 25 02:30:40 +0000 2022,-79.42086499999999,38.003375500000004,Why isn’t having your ac on 30 an option? I’m sorry but I want it be an ice glacier when I’m sleeping 😴
1518417176125919233,ButterflyMcGrew,Mon Apr 25 02:30:40 +0000 2022,-83.804475,27.698681999999998,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary I still can't believe it's been this long. https://t.co/GzjQPLuxcX
1518417177480728577,ISYMFS32,Mon Apr 25 02:30:40 +0000 2022,-79.91027700000001,40.138771500000004,Starting to realize just how bad the quality of PA weed is
1518417177992441856,cara_rindell,Mon Apr 25 02:30:40 +0000 2022,-78.657837,35.8439815,@stephanicoleman Proud of both of you girls!  😘😘 love you!
1518417178034417665,MarkAFredrick1,Mon Apr 25 02:30:40 +0000 2022,-88.76323099999999,44.617543999999995,@FJBLGBTrump2020 @Q_Patriot_Gamer There you good.
1518417178181124096,sonyiablade,Mon Apr 25 02:30:40 +0000 2022,-97.011168,32.655677999999995,@OjjClassic @PropersPlace I have to live with this 🤦🏽‍♀️🤦🏽‍♀️
1518417177849729025,BabbSports,Mon Apr 25 02:30:40 +0000 2022,-122.2302225,38.114777000000004,@THEEguy_ like… forreal forreal real real… https://t.co/DNuYnmj1Oa
1518417176662736896,Wrrqqarrr,Mon Apr 25 02:30:40 +0000 2022,-155.9975685,19.640654,"Of course Linh got the unicorn magic sundae. My Hawaiian cocoa shake was not photo-worthy, but suffice to say cacao… https://t.co/T39rxH0tPf"
1518417179078713344,terrilaguna,Mon Apr 25 02:30:40 +0000 2022,-87.732013,41.8335845,@DrHeardGarris ROCKSTAR.
1518417179389145093,TEEJILLA,Mon Apr 25 02:30:41 +0000 2022,-87.63,41.85,And Wrestling Fans RT @Majhatesall: Maga men seeing their ladies having too much fun on it...… https://t.co/Bu5XpYWeal
1518417180190298112,Bmunlin,Mon Apr 25 02:30:41 +0000 2022,-97.432425,27.737151,Uh.. That was a strike.
